OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ActivityConductingOrganizationText,MonitoringLocationIdentifier,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionEquipmentName,ResultDetectionConditionText,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,ResultCommentText,USGSPCode,SubjectTaxonomicName,SampleTissueAnatomyName,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,PreparationStartDate
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.00000099,Sample-Routine,Water,Groundwater,1999-11-08,09:50:00,EST,,,,,,,,,,,442512500,U.S. Geological Survey-Water Resources Discipline,USGS-413635071371101,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,Not Detected,Ammonia and ammonium,Dissolved,,,Historical,,Actual,,,,,,,00608,,,CL037,USGS,"Nutrients, salic/hypo, color","USGS OF 93-125, p 125",,,,Historical Lower Reporting Limit,0.02,mg/l as N,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.00000099,Sample-Routine,Water,Groundwater,1999-11-08,09:50:00,EST,,,,,,,,,,,442512500,U.S. Geological Survey-Water Resources Discipline,USGS-413635071371101,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,Not Detected,Organic nitrogen,Dissolved,,,Historical,,Calculated,,,,,,,00607,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Appendix",,,,Historical Lower Reporting Limit,0.10,mg/l,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.00000099,Sample-Routine,Water,Groundwater,1999-11-08,09:50:00,EST,,,,,,,,,,,442512500,U.S. Geological Survey-Water Resources Discipline,USGS-413635071371101,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,Not Detected,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Dissolved,,,Historical,,Calculated,,,,,,,00602,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Appendix",,,,Historical Lower Reporting Limit,1.7,mg/l,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.00000099,Sample-Routine,Water,Groundwater,1999-11-08,09:50:00,EST,,,,,,,,,,,442512500,U.S. Geological Survey-Water Resources Discipline,USGS-413635071371101,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,"pH, lab",Total,6.1,std units,Historical,,Actual,,,,,,,00403,,,EL006,USGS,"pH, lab, auto glass electrode","USGS TWRI 5-A1/1989, p 363",,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.00000099,Sample-Routine,Water,Groundwater,1999-11-08,09:50:00,EST,,,,,,,,,,,442512500,U.S. Geological Survey-Water Resources Discipline,USGS-413635071371101,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,pH,Total,6.7,std units,Historical,,Actual,,,,,,field,00400,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.00000099,Sample-Routine,Water,Groundwater,1999-11-08,09:50:00,EST,,,,,,,,,,,442512500,U.S. Geological Survey-Water Resources Discipline,USGS-413635071371101,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Hydrogen ion,Total,0.00020,mg/l,Historical,,Calculated,,,,,,calculated,00191,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Appendix",,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.00000099,Sample-Routine,Water,Groundwater,1999-11-08,09:50:00,EST,,,,,,,,,,,442512500,U.S. Geological Survey-Water Resources Discipline,USGS-413635071371101,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Specific conductance,Total,88,uS/cm @25C,Historical,,Actual,,,25 deg C,,,,00095,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.00000099,Sample-Routine,Water,Groundwater,1999-11-08,09:50:00,EST,,,,,,,,,,,442512500,U.S. Geological Survey-Water Resources Discipline,USGS-413635071371101,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Barometric pressure,,756,mm/Hg,Historical,,Actual,,,,,,,00025,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.00000099,Sample-Routine,Water,Groundwater,1999-11-08,09:50:00,EST,,,,,,,,,,,442512500,U.S. Geological Survey-Water Resources Discipline,USGS-413635071371101,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,"Temperature, air",,8.7,deg C,Historical,,Actual,,,,,,,00020,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.00000099,Sample-Routine,Water,Groundwater,1999-11-08,09:50:00,EST,,,,,,,,,,,442512500,U.S. Geological Survey-Water Resources Discipline,USGS-413635071371101,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,"Temperature, water",,10.5,deg C,Historical,,Actual,,,,,,,00010,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.96500344,Sample-Routine,Water,Groundwater,1965-05-20,,,,,,,,Below land-surface datum,,,97,feet,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-413737071284601,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Depth,,97.00,ft,Historical,,Actual,,,,,,well depth below land-surface datum,72008,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.96500344,Sample-Routine,Water,Groundwater,1965-05-20,,,,,,,,Below land-surface datum,,,97,feet,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-413737071284601,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Iron,Total,570,ug/l,Historical,,Actual,,,,,,,71885,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.96500344,Sample-Routine,Water,Groundwater,1965-05-20,,,,,,,,Below land-surface datum,,,97,feet,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-413737071284601,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Manganese,Total,10,ug/l,Historical,,Actual,,,,,,,71883,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.96500344,Sample-Routine,Water,Groundwater,1965-05-20,,,,,,,,Below land-surface datum,,,97,feet,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-413737071284601,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrate,Total,4.1,mg/l,Historical,,Actual,,,,,,,71850,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.96500344,Sample-Routine,Water,Groundwater,1965-05-20,,,,,,,,Below land-surface datum,,,97,feet,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-413737071284601,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Total dissolved solids,Dissolved,0.09,tons/ac ft,Historical,,Calculated,,,,,,calculated,70303,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Appendix",,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.96500344,Sample-Routine,Water,Groundwater,1965-05-20,,,,,,,,Below land-surface datum,,,97,feet,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-413737071284601,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Total dissolved solids,Dissolved,60,mg/l,Historical,,Actual,,,,,,calculated,70301,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.96500344,Sample-Routine,Water,Groundwater,1965-05-20,,,,,,,,Below land-surface datum,,,97,feet,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-413737071284601,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Total dissolved solids,Dissolved,63,mg/l,Historical,,Actual,,,180 deg C,,,,70300,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.96500344,Sample-Routine,Water,Groundwater,1965-05-20,,,,,,,,Below land-surface datum,,,97,feet,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-413737071284601,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Silica,Dissolved,11.0,mg/l,Historical,,Actual,,,,,,,00955,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.96500344,Sample-Routine,Water,Groundwater,1965-05-20,,,,,,,,Below land-surface datum,,,97,feet,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-413737071284601,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Fluoride,Dissolved,0.20,mg/l,Historical,,Actual,,,,,,,00950,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.96500344,Sample-Routine,Water,Groundwater,1965-05-20,,,,,,,,Below land-surface datum,,,97,feet,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-413737071284601,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Sulfate,Dissolved,8.9,mg/l,Historical,,Actual,,,,,,,00945,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.96500344,Sample-Routine,Water,Groundwater,1965-05-20,,,,,,,,Below land-surface datum,,,97,feet,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-413737071284601,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Chloride,Dissolved,10.0,mg/l,Historical,,Actual,,,,,,,00940,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.96500344,Sample-Routine,Water,Groundwater,1965-05-20,,,,,,,,Below land-surface datum,,,97,feet,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-413737071284601,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Potassium,Dissolved,1.10,mg/l,Historical,,Actual,,,,,,,00935,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.96500344,Sample-Routine,Water,Groundwater,1965-05-20,,,,,,,,Below land-surface datum,,,97,feet,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-413737071284601,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,"Sodium, percent total cations",,32,%,Historical,,Calculated,,,,,,,00932,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Appendix",,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.96500344,Sample-Routine,Water,Groundwater,1965-05-20,,,,,,,,Below land-surface datum,,,97,feet,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-413737071284601,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Sodium adsorption ratio,,0.53,None,Historical,,Calculated,,,,,,,00931,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Appendix",,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.96500344,Sample-Routine,Water,Groundwater,1965-05-20,,,,,,,,Below land-surface datum,,,97,feet,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-413737071284601,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Sodium,Dissolved,6.50,mg/l,Historical,,Actual,,,,,,,00930,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.96500344,Sample-Routine,Water,Groundwater,1965-05-20,,,,,,,,Below land-surface datum,,,97,feet,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-413737071284601,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Magnesium,Dissolved,2.40,mg/l,Historical,,Actual,,,,,,,00925,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.96500344,Sample-Routine,Water,Groundwater,1965-05-20,,,,,,,,Below land-surface datum,,,97,feet,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-413737071284601,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Calcium,Dissolved,7.30,mg/l,Historical,,Actual,,,,,,,00915,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.96500344,Sample-Routine,Water,Groundwater,1965-05-20,,,,,,,,Below land-surface datum,,,97,feet,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-413737071284601,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,"Hardness, non-carbonate",Total,14,mg/l CaCO3,Historical,,Actual,,,,,,field,00902,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.96500344,Sample-Routine,Water,Groundwater,1965-05-20,,,,,,,,Below land-surface datum,,,97,feet,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-413737071284601,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Total hardness -- SDWA NPDWR,,28,mg/l CaCO3,Historical,,Actual,,,,,,,00900,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.96500344,Sample-Routine,Water,Groundwater,1965-05-20,,,,,,,,Below land-surface datum,,,97,feet,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-413737071284601,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrate,Dissolved,0.93,mg/l as N,Historical,,Actual,,,,,,,00618,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.96500344,Sample-Routine,Water,Groundwater,1965-05-20,,,,,,,,Below land-surface datum,,,97,feet,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-413737071284601,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Carbonate (CO3),Total,0.0,mg/l,Historical,,Actual,,,,,,"field, fixed endpoint titration to pH 8.3",00445,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.96500344,Sample-Routine,Water,Groundwater,1965-05-20,,,,,,,,Below land-surface datum,,,97,feet,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-413737071284601,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Bicarbonate,Total,17,mg/l,Historical,,Actual,,,,,,"field, fixed endpoint titration to pH 4.5",00440,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.96500344,Sample-Routine,Water,Groundwater,1965-05-20,,,,,,,,Below land-surface datum,,,97,feet,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-413737071284601,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Carbon dioxide,Total,35,mg/l,Historical,,Calculated,,,,,,,00405,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Appendix",,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.96500344,Sample-Routine,Water,Groundwater,1965-05-20,,,,,,,,Below land-surface datum,,,97,feet,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-413737071284601,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,pH,Total,5.9,std units,Historical,,Actual,,,,,,field,00400,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.96500344,Sample-Routine,Water,Groundwater,1965-05-20,,,,,,,,Below land-surface datum,,,97,feet,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-413737071284601,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Hydrogen ion,Total,0.00127,mg/l,Historical,,Calculated,,,,,,calculated,00191,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Appendix",,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.96500344,Sample-Routine,Water,Groundwater,1965-05-20,,,,,,,,Below land-surface datum,,,97,feet,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-413737071284601,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Specific conductance,Total,93,uS/cm @25C,Historical,,Actual,,,25 deg C,,,,00095,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.96500344,Sample-Routine,Water,Groundwater,1965-05-20,,,,,,,,Below land-surface datum,,,97,feet,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-413737071284601,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Color,Dissolved,4,PCU,Historical,,Actual,,,,,,,00080,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.96500344,Sample-Routine,Water,Groundwater,1965-05-20,,,,,,,,Below land-surface datum,,,97,feet,USGS,U.S. Geological Survey-Water Resources Discipline,USGS-413737071284601,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,"Temperature, water",,10.0,deg C,Historical,,Actual,,,,,,,00010,,,,,,,,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.99900335,Sample-Routine,Water,Groundwater,1999-05-03,08:30:00,EDT,,,,,,,,,,,442512500,U.S. Geological Survey-Water Resources Discipline,USGS-413739071375601,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Specific conductance,Total,363,uS/cm @25C,Historical,,Actual,,,25 deg C,,,laboratory,90095,,,WHT03,USGS,"Specific cond, lab, autom bridge","USGS TWRI 5-A1/1989, p 461",,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.99900335,Sample-Routine,Water,Groundwater,1999-05-03,08:30:00,EDT,,,,,,,,,,,442512500,U.S. Geological Survey-Water Resources Discipline,USGS-413739071375601,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Bromide,Dissolved,0.03,mg/l,Historical,,Actual,,,,,,,71870,,,CL030,USGS,"Anions, wf, fluorescein, color","USGS TWRI 5-A1/1989, p 121",,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.99900335,Sample-Routine,Water,Groundwater,1999-05-03,08:30:00,EDT,,,,,,,,,,,442512500,U.S. Geological Survey-Water Resources Discipline,USGS-413739071375601,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,Not Detected,Nitrite,Dissolved,,,Historical,,Calculated,,,,,,,71856,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Appendix",,,,Historical Lower Reporting Limit,0.033,mg/l,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.99900335,Sample-Routine,Water,Groundwater,1999-05-03,08:30:00,EDT,,,,,,,,,,,442512500,U.S. Geological Survey-Water Resources Discipline,USGS-413739071375601,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,Not Detected,Nitrate,Dissolved,,,Historical,,Calculated,,,,,,,71851,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Appendix",,,,Historical Lower Reporting Limit,1.29,mg/l,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.99900335,Sample-Routine,Water,Groundwater,1999-05-03,08:30:00,EDT,,,,,,,,,,,442512500,U.S. Geological Survey-Water Resources Discipline,USGS-413739071375601,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Ammonia and ammonium,Dissolved,0.053,mg/l NH4,Historical,,Calculated,,,,,,,71846,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Appendix",,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.99900335,Sample-Routine,Water,Groundwater,1999-05-03,08:30:00,EDT,,,,,,,,,,,442512500,U.S. Geological Survey-Water Resources Discipline,USGS-413739071375601,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Total dissolved solids,Dissolved,0.25,tons/ac ft,Historical,,Calculated,,,,,,calculated,70303,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Appendix",,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.99900335,Sample-Routine,Water,Groundwater,1999-05-03,08:30:00,EDT,,,,,,,,,,,442512500,U.S. Geological Survey-Water Resources Discipline,USGS-413739071375601,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Total dissolved solids,Dissolved,185,mg/l,Historical,,Actual,,,180 deg C,,,,70300,,,ROE10,USGS,"ROE, wf, 180C, by weight (NWQL)","USGS TWRI 5-A1/1989, p 437",,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.99900335,Sample-Routine,Water,Groundwater,1999-05-03,08:30:00,EDT,,,,,,,,,,,442512500,U.S. Geological Survey-Water Resources Discipline,USGS-413739071375601,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Manganese,Dissolved,21.3,ug/l,Historical,,Actual,,,,,,,01056,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)","USGS OF 93-125, p 101",,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.99900335,Sample-Routine,Water,Groundwater,1999-05-03,08:30:00,EDT,,,,,,,,,,,442512500,U.S. Geological Survey-Water Resources Discipline,USGS-413739071375601,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Iron,Dissolved,21,ug/l,Historical,,Actual,,,,,,,01046,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)","USGS OF 93-125, p 101",,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.99900335,Sample-Routine,Water,Groundwater,1999-05-03,08:30:00,EDT,,,,,,,,,,,442512500,U.S. Geological Survey-Water Resources Discipline,USGS-413739071375601,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Silica,Dissolved,8.92,mg/l,Historical,,Actual,,,,,,,00955,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)","USGS OF 93-125, p 101",,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.99900335,Sample-Routine,Water,Groundwater,1999-05-03,08:30:00,EDT,,,,,,,,,,,442512500,U.S. Geological Survey-Water Resources Discipline,USGS-413739071375601,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Fluoride,Dissolved,0.22,mg/l,Historical,,Actual,,,,,,,00950,,,ISE05,USGS,"Anions, wf, ISE","USGS TWRI 5-A1/1989, p 221",,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.99900335,Sample-Routine,Water,Groundwater,1999-05-03,08:30:00,EDT,,,,,,,,,,,442512500,U.S. Geological Survey-Water Resources Discipline,USGS-413739071375601,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Sulfate,Dissolved,11.1,mg/l,Historical,,Actual,,,,,,,00945,,,IC022,USGS,"Anions, wf, IC","USGS OF 93-125, p 19",,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.99900335,Sample-Routine,Water,Groundwater,1999-05-03,08:30:00,EDT,,,,,,,,,,,442512500,U.S. Geological Survey-Water Resources Discipline,USGS-413739071375601,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Chloride,Dissolved,88.4,mg/l,Historical,,Actual,,,,,,,00940,,,IC022,USGS,"Anions, wf, IC","USGS OF 93-125, p 19",,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.99900335,Sample-Routine,Water,Groundwater,1999-05-03,08:30:00,EDT,,,,,,,,,,,442512500,U.S. Geological Survey-Water Resources Discipline,USGS-413739071375601,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Potassium,Dissolved,0.91,mg/l,Historical,,Actual,,,,,,,00935,,,AA030,USGS,"Potassium, wf, direct AAS (NWQL)","USGS TWRI 5-A1/1989, p 393",,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.99900335,Sample-Routine,Water,Groundwater,1999-05-03,08:30:00,EDT,,,,,,,,,,,442512500,U.S. Geological Survey-Water Resources Discipline,USGS-413739071375601,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,"Sodium, percent total cations",,92,%,Historical,,Calculated,,,,,,,00932,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Appendix",,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.99900335,Sample-Routine,Water,Groundwater,1999-05-03,08:30:00,EDT,,,,,,,,,,,442512500,U.S. Geological Survey-Water Resources Discipline,USGS-413739071375601,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Sodium adsorption ratio,,8.48,None,Historical,,Calculated,,,,,,,00931,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Appendix",,,,,,,
USGS-MA,USGS Massachusetts Water Science Center,sun4dmamrl.01.99900335,Sample-Routine,Water,Groundwater,1999-05-03,08:30:00,EDT,,,,,,,,,,,442512500,U.S. Geological Survey-Water Resources Discipline,USGS-413739071375601,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Sodium,Dissolved,64.7,mg/l,Historical,,Actual,,,,,,,00930,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)","USGS OF 93-125, p 101",,,,,,,
